#: table_doi: 10.17182/hepdata.153301.v1/t10
#: name: Covariance for full matrix m(tt) differential
#: description: Covariance for full matrix measurement differential in $m(t\bar{t})$
#: data_file: covariance_for_full_matrix_m(tt)_differential.yaml
#: keyword reactions: P P --> TOP TOPBAR
#: keyword cmenergies: 13000
#: RE,P P --> TOP TOPBAR
#: SQRT(S) [TeV],13
#: LUMI [fb$^{-1}$],138
x-axis,y-axis,Covariance
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.5105e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.8145e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,6.7042e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.5489e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,8.2208e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.571e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.9926e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,7.1587e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-0.00076844
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-7.4495e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.6081e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,4.8217e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.9259e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-5.3374e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,1.349e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-8.294e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.0641e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.6997e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.1115e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.1717e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.2694e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,3.1908e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.5902e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.6943e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00042822
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.2418e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.1083e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.755e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.2429e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,5.3663e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,1.8923e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,1.4233e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,8.7039e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,3.6903e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-7.7112e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,1.0062e-05
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,3.5287e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,3.0324e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,-4.884e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,-6.3818e-07
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-0.00011409
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-3.5059e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,6.7518e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.597e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.4871e-06
$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.5377e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00017843
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.0011849
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.2849e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,5.1072e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.0011987
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,-2.5604e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,5.6154e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.0013214
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00042895
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.0028155
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-3.9452e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.022388
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.0002753
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00010197
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.4482e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00014057
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,0.00022717
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-3.8679e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.7913e-08
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.2699e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.6502e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.2289e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.5779e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,-1.5021e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,-2.7631e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,-6.5187e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4631e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-0.0012866
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,2.3298e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,8.8686e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.3073e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.5616e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00021467
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.492e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.5494e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.3339e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.8534e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.5307e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.0571e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,-8.6486e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.76e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.1373e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.1716e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00056347
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.4653e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.4444e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.2332e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.6684e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,0.00017757
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,-1.9254e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-3.2511e-07
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,2.0271e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-1.1442e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-3.8828e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,2.385e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,5.4066e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,-7.3209e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,1.9517e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,1.0734e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-0.00014646
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,-8.4676e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $m(t\bar{t}) > 800 $ GeV,-1.094e-05
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,3.9805e-06
$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $m(t\bar{t}) > 800 $ GeV,2.2309e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $300 < m(t\bar{t}) < 400 $ GeV,-1.2931e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,-9.8558e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.0009158
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,1.2514e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.0658e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00090448
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $300 < m(t\bar{t}) < 400 $ GeV,2.335e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $300 < m(t\bar{t}) < 400 $ GeV,3.1814e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00013549
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $300 < m(t\bar{t}) < 400 $ GeV,4.9565e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.00010126
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.0002753
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,0.013924
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,3.0754e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00025068
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $300 < m(t\bar{t}) < 400 $ GeV,-0.00016457
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4763e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.3479e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-5.389e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,3.7712e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.2396e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $400 < m(t\bar{t}) < 600 $ GeV,-4.8524e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.4537e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.7615e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $400 < m(t\bar{t}) < 600 $ GeV,-5.4533e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $400 < m(t\bar{t}) < 600 $ GeV,-7.902e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.2549e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,5.7412e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $400 < m(t\bar{t}) < 600 $ GeV,-0.00098877
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-9.1358e-07
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,1.9542e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $400 < m(t\bar{t}) < 600 $ GeV,-5.718e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $600 < m(t\bar{t}) < 800 $ GeV,1.3348e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-6.3221e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.0668e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,4.9817e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $600 < m(t\bar{t}) < 800 $ GeV,-3.6341e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $600 < m(t\bar{t}) < 800 $ GeV,1.7499e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $600 < m(t\bar{t}) < 800 $ GeV,4.1023e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $600 < m(t\bar{t}) < 800 $ GeV,4.2419e-07
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $600 < m(t\bar{t}) < 800 $ GeV,9.619e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $600 < m(t\bar{t}) < 800 $ GeV,8.4494e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-0.00011011
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,-2.9835e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{+}$ for $600 < m(t\bar{t}) < 800 $ GeV,0.00045912
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-4.2208e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,-1.3729e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nk}^{-}$ for $600 < m(t\bar{t}) < 800 $ GeV,2.2398e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$c$ for $m(t\bar{t}) > 800 $ GeV,2.408e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{r}$ for $m(t\bar{t}) > 800 $ GeV,-5.5691e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{n}$ for $m(t\bar{t}) > 800 $ GeV,-6.0433e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$P_{k}$ for $m(t\bar{t}) > 800 $ GeV,7.2538e-07
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{r}$ for $m(t\bar{t}) > 800 $ GeV,-4.546e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{n}$ for $m(t\bar{t}) > 800 $ GeV,-6.331e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$\bar{P}_{k}$ for $m(t\bar{t}) > 800 $ GeV,3.6073e-07
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rr}$ for $m(t\bar{t}) > 800 $ GeV,6.2375e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nn}$ for $m(t\bar{t}) > 800 $ GeV,-1.3276e-06
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{kk}$ for $m(t\bar{t}) > 800 $ GeV,1.0458e-07
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{nr}^{+}$ for $m(t\bar{t}) > 800 $ GeV,5.1206e-05
$C_{nk}^{+}$ for $300 < m(t\bar{t}) < 400 $ GeV,$C_{rk}^{+}$ for $m(t\bar{t}) > 800 $ GeV,1.3737e-05
